id_client,nom_famille,sexe,email,Année,tranche_revenus,enfants,Somme de enfant_conduite_accompagne,adresse,lat,lon,date_demande,etat_dossier,formule,tranche_devis,type_vehicule,age_vehicule,est_rouge,usage_vehicule,type_conduite,Somme de points_perdus
599212303,Guillot,M,ppelletier@tiscali.fr,1959,80k-100k€,false,0,1 Rue Racine 18000 Bourges,47.073677,2.410944,2022-02-07 07:14:19,complet,dev_integral,300-400€,Van,8,yes,Commercial,z_Highly Rural/ Rural,2
642979407,Guillot-Courtois,F,godardroland@sfr.fr,1960,100k-120k€,false,0,7 Rue des Oliviers 34560 Poussan,43.494153,3.670585,2022-04-30 07:11:54,complet,dev_express,200-300€,Minivan,20,no,Private,Highly Urban/ Urban,1
788620578,Guillou,F,alfredbertin@wanadoo.fr,1951,80k-100k€,false,0,1797 Route de Tague 74170 Saint-Gervais-les-Bains,45.871518,6.707201,2022-01-19 20:37:05,complet,dev_premium,400-500€,Van,4,no,Commercial,Highly Urban/ Urban,6
249037674,Guillou,M,christine79@dbmail.com,1968,100k-120k€,false,0,49 Rue Beau 13012 Marseille,43.30041,5.408749,2022-01-10 18:15:07,complet,dev_integral,300-400€,Van,8,yes,Commercial,Highly Urban/ Urban,1
132609655,Guillou,M,jguyon@laposte.net,1942,40k-60k€,true,0,30 Rue du Maréchal Foch 32100 Condom,43.957717,0.368299,2022-01-30 05:24:39,complet,dev_integral,300-400€,Sports Car,1,no,Commercial,Highly Urban/ Urban,0
31882806,Guyon,F,cguillou@club-internet.fr,1968,< 20k€,true,0,5 Rue Ricard 13003 Marseille,43.313139,5.384215,2022-05-30 20:12:40,complet,dev_express,200-300€,z_SUV,6,no,Private,Highly Urban/ Urban,7
792000183,Guyon,F,thibault56@yahoo.fr,2008,< 20k€,false,0,3 Rue de la Vigne 36300 Le Blanc,46.627445,1.095754,2022-03-01 17:16:32,complet,dev_integral,300-400€,Minivan,7,yes,Private,Highly Urban/ Urban,0
953853762,Guyon,M,costaroger@ifrance.com,1938,,false,0,25D Avenue de la Libération 5100 Briançon,44.901425,6.640959,2022-05-26 21:07:04,complet,dev_integral,200-300€,Van,9,no,Private,Highly Urban/ Urban,0
909479253,Guyon de Schneider,M,renaultxavier@laposte.net,1994,> 120k€,false,0,28 Rue du Dropt 47210 Villeréal,44.637972,0.742908,2022-04-15 13:43:31,complet,dev_integral,300-400€,Minivan,11,no,Private,Highly Urban/ Urban,0
925761189,Guyon-Rousseau,M,noelperrin@ifrance.com,1976,80k-100k€,false,0,192 Chemin des Tilleuls 42190 Chandon,46.146151,4.174962,2022-05-11 12:25:23,complet,dev_integral,300-400€,Pickup,9,yes,Private,Highly Urban/ Urban,0
417088161,Guyot,F,corinne57@ifrance.com,1965,40k-60k€,true,1,1 Rue des Mésanges 58180 Marzy,46.983827,3.08633,2022-04-02 11:25:10,complet,dev_premium,400-500€,Pickup,,yes,Private,Highly Urban/ Urban,0
64979459,Guyot,M,claudemaillard@bouygtel.fr,1961,< 20k€,true,0,6 Montée des Adrechs 4100 Manosque,43.825372,5.779609,2022-01-18 19:29:14,complet,dev_express,200-300€,z_SUV,1,no,Commercial,Highly Urban/ Urban,2
171275064,Guyot,M,imberttherese@club-internet.fr,1968,100k-120k€,false,0,222 Route du Trève 69460 Saint-Étienne-des-Oullières,46.061297,4.651549,2022-03-26 19:37:55,complet,dev_premium,400-500€,z_SUV,,no,Private,Highly Urban/ Urban,2
288118526,Hamon,F,malletdiane@dbmail.com,1975,< 20k€,true,0,250 Avenue des Compagnons 34170 Castelnau-le-Lez,43.64321,3.918446,2022-02-11 11:55:24,complet,dev_express,200-300€,z_SUV,1,no,Private,Highly Urban/ Urban,3
843851522,Hamon,M,gauthiernathalie@wanadoo.fr,1954,80k-100k€,true,1,24BIS Rue Claude Benard 95610 Éragny,49.010632,2.108437,2022-05-21 22:35:53,complet,dev_integral,200-300€,Sports Car,8,no,Private,Highly Urban/ Urban,0
738770352,Hamon,M,ugaudin@tele2.fr,2007,80k-100k€,false,0,37 Avenue d'Auvergne 23600 Boussac,46.347341,2.222475,2022-04-18 23:11:04,complet,dev_integral,300-400€,Van,16,no,Private,Highly Urban/ Urban,11
454399686,Hardy,F,lrousseau@orange.fr,1994,80k-100k€,true,0,1 Rue de Normandie 37000 Tours,47.425641,0.678653,2022-03-17 21:10:27,complet,dev_integral,300-400€,Sports Car,,no,Private,Highly Urban/ Urban,0
588888550,Hardy,F,morinedouard@wanadoo.fr,2021,< 20k€,false,0,66 Parc d'Activite l'Argile 6370 Mouans-Sartoux,43.607076,6.954669,2022-04-20 03:46:00,complet,dev_integral,300-400€,z_SUV,5,no,Private,Highly Urban/ Urban,3
92691593,Hebert,M,diane67@live.com,1945,40k-60k€,false,0,1 Route de la Vallée 39260 Lect,46.39032,5.660867,2022-01-02 13:57:06,complet,dev_express,200-300€,Van,7,yes,Commercial,Highly Urban/ Urban,2
103663917,Hebert de Lelièvre,F,dlambert@sfr.fr,1963,< 20k€,true,1,2 Chemin de Puits A Loup 78340 Les Clayes-sous-Bois,48.800031,1.992875,2022-05-20 20:57:52,complet,dev_express,200-300€,Minivan,,yes,Private,Highly Urban/ Urban,0
62527035,Henry,F,jacques42@tiscali.fr,1965,,false,0,17 Rue de la Caronnerie 27310 La Trinité-de-Thouberville,49.369361,0.89543,2022-03-15 01:06:57,complet,dev_integral,200-300€,Minivan,1,no,Private,Highly Urban/ Urban,0
360476883,Henry,M,qbourdon@dbmail.com,1950,100k-120k€,true,0,72 Rue du Millepertuis 68270 Wittenheim,47.802639,7.317962,2022-01-22 06:45:54,complet,dev_integral,300-400€,Sports Car,16,no,Private,Highly Urban/ Urban,0
818483184,Hernandez,M,alice03@laposte.net,1964,40k-60k€,true,1,2 Rue du Paquis 55250 Nubécourt,48.994266,5.182202,2022-02-09 03:38:53,complet,dev_express,200-300€,Panel Truck,12,no,Commercial,Highly Urban/ Urban,0
278169212,Hervé,M,morvanbertrand@orange.fr,1950,< 20k€,false,0,15 Rue du Bois 39120 Rahon,46.988804,5.46245,2022-04-20 18:29:34,complet,dev_express,200-300€,z_SUV,15,no,Private,Highly Urban/ Urban,2
279475690,Hervé,M,ndelmas@sfr.fr,2022,40k-60k€,false,0,9 Allée du Clos de Madame 15170 Neussargues-Moissac,45.129796,2.975291,2022-03-09 14:39:32,complet,dev_express,200-300€,Minivan,19,yes,Private,Highly Urban/ Urban,0
733443011,Hoarau,F,theophile13@free.fr,1947,80k-100k€,false,0,2 Rue de Filhouse 71400 Autun,46.941545,4.312789,2022-02-26 20:58:16,complet,dev_express,200-300€,Minivan,15,no,Private,z_Highly Rural/ Rural,0
637224986,Hoarau,M,lacomberemy@yahoo.fr,1991,60k-80k€,false,0,19 Rue de la Concorde 92700 Colombes,48.924978,2.256073,2022-04-08 06:36:03,complet,dev_premium,400-500€,Minivan,10,no,Private,Highly Urban/ Urban,0
573744666,Hoareau,F,brigitte46@ifrance.com,1964,40k-60k€,false,0,27 Rue de Sancan 65330 Galan,43.237367,0.39437,2022-01-16 23:49:30,complet,dev_integral,300-400€,z_SUV,1,no,Private,Highly Urban/ Urban,0
847136592,Hoareau,F,juliettelamy@live.com,2019,20k-40k€,true,0,291 Rue du Lotisst de la Rabanie 46110 Vayrac,44.955485,1.708155,2022-05-28 05:50:47,complet,dev_express,200-300€,z_SUV,7,no,Commercial,z_Highly Rural/ Rural,0
187505859,Hoareau,M,elenoir@voila.fr,1969,20k-40k€,true,0,434 Chemin de la Vie de l'Etraz 1630 Péron,46.189727,5.928369,2022-03-12 12:59:08,complet,dev_express,200-300€,Panel Truck,1,yes,Commercial,Highly Urban/ Urban,4
932686219,Hoareau du Evrard,F,alexbegue@sfr.fr,1973,20k-40k€,false,0,84 Avenue du Pont Rouge 59440 Avesnes-sur-Helpe,50.12475,3.926164,2022-05-08 21:30:12,complet,dev_integral,300-400€,Pickup,19,yes,Commercial,Highly Urban/ Urban,0
492343813,Hubert,M,bonnetarnaude@club-internet.fr,1937,20k-40k€,false,0,67 Avenue Ribot 19100 Brive-la-Gaillarde,45.164668,1.513836,2022-03-27 16:30:18,complet,dev_integral,300-400€,Minivan,17,yes,Private,z_Highly Rural/ Rural,0
642175890,Huet de la Perret,F,laetitiatessier@orange.fr,1968,20k-40k€,true,0,1560 Rue de la Marcottière 41200 Villefranche-sur-Cher,47.317886,1.774213,2022-03-20 06:02:11,complet,dev_integral,300-400€,Sports Car,4,no,Private,Highly Urban/ Urban,6
331518489,Humbert,F,bpeltier@voila.fr,1950,> 120k€,true,0,50 Rue Joseph Flory 6150 Cannes,43.549263,6.985231,2022-02-22 03:31:40,complet,dev_premium,300-400€,Panel Truck,7,yes,Commercial,Highly Urban/ Urban,0
8467576,Humbert,M,bernardzoe@hotmail.fr,1981,20k-40k€,true,2,51 Rue Mathieu de Dombasle 66000 Perpignan,42.686228,2.875963,2022-03-30 17:39:25,complet,dev_premium,500-600€,Minivan,5,no,Commercial,Highly Urban/ Urban,0
588741868,Imbert de Lejeune,F,kfoucher@tiscali.fr,2017,60k-80k€,false,0,10TER Rue Jean Bonal 92250 La Garenne-Colombes,48.907813,2.25389,2022-04-02 14:20:38,complet,dev_premium,400-500€,z_SUV,19,no,Private,Highly Urban/ Urban,8
651748745,Imbert-Charrier,F,martinssusanne@sfr.fr,2013,40k-60k€,false,0,13 Chemin Bas de Roulan 30000 Nîmes,43.855052,4.365411,2022-01-14 13:28:08,complet,dev_integral,300-400€,Sports Car,1,no,Commercial,Highly Urban/ Urban,0
694267964,Jacob,M,marechallucy@wanadoo.fr,1984,100k-120k€,true,0,10 Avenue de l'Entreprise 95000 Cergy,49.041066,2.029665,2022-04-04 21:09:56,complet,dev_integral,200-300€,z_SUV,9,no,Commercial,Highly Urban/ Urban,0
634343179,Jacques,F,marcel24@dbmail.com,1998,100k-120k€,false,0,28 Rue de Rochefort 78120 Clairefontaine-en-Yvelines,48.611403,1.914979,2022-01-13 01:41:47,complet,dev_integral,300-400€,Van,,yes,Commercial,Highly Urban/ Urban,2
665180201,Jacques de Le Roux,M,agnespages@wanadoo.fr,1950,20k-40k€,true,0,78 Rue Jean Moulin 23000 Guéret,46.175871,1.888059,2022-04-04 09:48:20,complet,dev_express,200-300€,z_SUV,13,yes,Private,Highly Urban/ Urban,2
616164342,Jacquet,F,jeannereynaud@hotmail.fr,1942,80k-100k€,false,0,30 Rue de Moellesulaz 74240 Gaillard,46.19096,6.210247,2022-04-05 17:32:06,complet,dev_premium,400-500€,Pickup,,no,Private,Highly Urban/ Urban,0
645904097,Jacquet,M,bernardthierry@tiscali.fr,1984,20k-40k€,true,0,36 Rue Victor Hugo 58200 Cosne-Cours-sur-Loire,47.414498,2.927423,2022-04-09 11:49:01,complet,dev_integral,300-400€,Minivan,5,yes,Commercial,z_Highly Rural/ Rural,6
592859964,Jacquet,M,lorrainebarre@free.fr,1987,80k-100k€,true,2,12 Rue du Drac 5000 Gap,44.550894,6.061201,2022-01-17 02:58:37,complet,dev_integral,200-300€,Minivan,1,yes,Private,Highly Urban/ Urban,1
576805641,Jacquet,M,noemi80@dbmail.com,1957,< 20k€,true,0,2 Impasse du Poitou 13180 Gignac-la-Nerthe,43.390372,5.237138,2022-04-13 11:44:32,complet,dev_integral,300-400€,z_SUV,12,no,Commercial,z_Highly Rural/ Rural,0
334788395,Jacquet Le Laroche,F,alexandria28@noos.fr,1974,20k-40k€,true,0,12 Rue de la Remise des Genets 60500 Vineuil-Saint-Firmin,49.201047,2.49506,2022-01-14 07:11:19,complet,dev_express,200-300€,z_SUV,1,no,Private,Highly Urban/ Urban,0
707481422,Jacquot,F,jacobandre@tele2.fr,1994,< 20k€,false,0,10 Montée des Vallons 4370 Colmars,44.199962,6.62944,2022-05-31 16:23:24,complet,dev_integral,300-400€,Minivan,1,no,Commercial,Highly Urban/ Urban,2
484058014,Jacquot,M,charlotte75@free.fr,1966,60k-80k€,false,0,12 Rue Racine 10800 Saint-Julien-les-Villas,48.268185,4.095966,2022-05-10 05:21:33,complet,dev_integral,300-400€,Minivan,12,yes,Private,Highly Urban/ Urban,0
420371060,Jean,F,baronhelene@live.com,1950,20k-40k€,false,0,50BIS Rue Palloy 92110 Clichy,48.903846,2.311276,2022-05-30 08:43:49,complet,dev_integral,300-400€,z_SUV,11,no,Commercial,Highly Urban/ Urban,2
411815926,Jean,F,genevieve03@gmail.com,1954,20k-40k€,false,0,3445 Vieille Route Vieille Rte de Montauban 82800 Nègrepelisse,44.065043,1.482263,2022-01-25 02:36:48,complet,dev_premium,400-500€,Minivan,12,yes,Private,Highly Urban/ Urban,4
685041790,Jean,M,lucasguilbert@orange.fr,1994,,false,0,1015 Rue des Ormes 60170 Ribécourt-Dreslincourt,49.526985,2.914011,2022-02-23 20:23:47,complet,dev_integral,300-400€,Minivan,22,yes,Private,Highly Urban/ Urban,0
218098391,Joly,F,julie31@orange.fr,2017,40k-60k€,true,0,675 Avenue du Comtat Venaissin 84200 Carpentras,44.049536,5.056291,2022-04-20 02:39:03,complet,dev_integral,300-400€,Pickup,9,no,Private,Highly Urban/ Urban,2
720955799,Joly,F,valentinecourtois@ifrance.com,1943,40k-60k€,false,0,23 Avenue François Chancel 72000 Le Mans,48.015939,0.196126,2022-03-03 14:18:18,complet,dev_express,200-300€,Pickup,10,no,Private,z_Highly Rural/ Rural,0
128167873,Joly-Chevallier,F,louisdevaux@club-internet.fr,1991,40k-60k€,false,0,3A Route de Vouzeron 18330 Nançay,47.342916,2.187722,2022-01-17 11:38:41,complet,dev_integral,200-300€,Minivan,15,yes,Private,Highly Urban/ Urban,5
232977644,Joseph,F,louiseremy@ifrance.com,1967,60k-80k€,false,0,29 Rue Serge-Juste 59620 Aulnoye-Aymeries,50.205536,3.840834,2022-02-02 14:25:47,complet,dev_integral,300-400€,Sports Car,1,no,Private,Highly Urban/ Urban,0
57020222,Joseph,F,operrin@noos.fr,1952,20k-40k€,false,0,15 Rue de la Claire Fontaine 86280 Saint-Benoît,46.557633,0.328475,2022-02-10 16:53:24,complet,dev_express,200-300€,Pickup,7,yes,Commercial,z_Highly Rural/ Rural,2
377336272,Joseph,M,delattrehugues@wanadoo.fr,2000,> 120k€,false,0,22 Rue de Pen Hent Glaz 22740 Lézardrieux,48.788027,'-3.111912,2022-03-20 11:43:59,complet,dev_integral,300-400€,Panel Truck,20,no,Commercial,Highly Urban/ Urban,3
329879708,Joubert,F,gabrielle39@orange.fr,1954,< 20k€,true,2,11 Rue Alfred Dupont 62420 Billy-Montigny,50.419136,2.899972,2022-05-26 20:49:38,complet,dev_integral,300-400€,Minivan,1,yes,Private,Highly Urban/ Urban,3
958601721,Joubert,F,isabelle54@live.com,1993,100k-120k€,false,0,139 Route de Paterno 20290 Borgo,42.556329,9.44314,2022-04-20 02:38:57,complet,dev_integral,300-400€,z_SUV,18,no,Private,Highly Urban/ Urban,1
794836666,Joubert,M,xle-goff@dbmail.com,1963,20k-40k€,true,2,4 Place du Champgil 63000 Clermont-Ferrand,45.778805,3.07951,2022-05-18 20:23:08,complet,dev_integral,300-400€,z_SUV,5,no,Private,z_Highly Rural/ Rural,0
346268781,Joubert Le Gallet,M,valletalfred@free.fr,1958,40k-60k€,false,0,1 Rue des Cigognes 54110 Dombasle-sur-Meurthe,48.620893,6.365609,2022-02-22 09:35:11,complet,dev_integral,300-400€,Pickup,4,no,Commercial,Highly Urban/ Urban,4
968439150,Jourdan,F,thibault92@sfr.fr,1956,< 20k€,true,0,10 Chemin du Stade Jean Rolland 4000 Digne-les-Bains,44.082372,6.223424,2022-05-21 08:38:57,complet,dev_express,200-300€,Van,1,yes,Private,Highly Urban/ Urban,6
929031390,Jourdan,M,edithbarbe@bouygtel.fr,1962,20k-40k€,true,1,470 Avenue du Moulin Neuf 4100 Manosque,43.82826,5.796405,2022-05-17 12:05:13,complet,dev_express,200-300€,Pickup,9,no,Commercial,Highly Urban/ Urban,3
456696568,Julien,M,penelopevaillant@gmail.com,1967,< 20k€,false,0,6 Avenue Gambetta 46500 Gramat,44.781554,1.727701,2022-04-05 00:02:42,complet,dev_integral,300-400€,Minivan,1,yes,Private,Highly Urban/ Urban,3
105167366,Julien de la Faure,M,bernard16@noos.fr,1965,,true,0,64 Promenade des Anglais 94210 Saint-Maur-des-Fossés,48.78551,2.512139,2022-02-06 07:26:48,complet,dev_integral,300-400€,Minivan,16,no,Private,Highly Urban/ Urban,0
714146144,Klein,F,bertrand69@sfr.fr,2017,80k-100k€,true,2,524 Route de Pouilly Les Nonains 42370 Renaison,46.048047,3.95664,2022-01-21 20:55:41,complet,dev_integral,200-300€,z_SUV,22,no,Private,Highly Urban/ Urban,3
917757827,Klein,F,gbaudry@wanadoo.fr,1945,20k-40k€,false,0,16 Rue de la Remise A Grouan 93420 Villepinte,48.954517,2.552872,2022-02-16 21:11:30,complet,dev_express,200-300€,Van,1,no,Commercial,Highly Urban/ Urban,7
446338957,Klein,M,mailletjosette@tiscali.fr,2012,40k-60k€,false,0,31 Rue d'Amboise 37300 Joué-lès-Tours,47.344287,0.67512,2022-05-22 15:08:35,complet,dev_express,200-300€,Minivan,1,no,Private,z_Highly Rural/ Rural,2
302592534,Klein de Humbert,M,charpentierchantal@live.com,2008,,false,0,24 Allée Fernandel 26700 Pierrelatte,44.37184,4.712836,2022-03-01 15:06:34,complet,dev_integral,200-300€,Minivan,1,yes,Private,Highly Urban/ Urban,1
414075321,Lacombe,F,adeledupuis@yahoo.fr,1997,100k-120k€,true,1,17 Rue de Locarno 92150 Suresnes,48.861412,2.206405,2022-03-28 12:11:58,complet,dev_integral,200-300€,Pickup,7,no,Commercial,z_Highly Rural/ Rural,0
528698470,Lacombe,F,theophilehardy@club-internet.fr,1951,< 20k€,true,1,4 Rue de Saint-Michel 37130 Les Essards,47.344573,0.302846,2022-01-02 00:52:24,complet,dev_integral,300-400€,Minivan,5,no,Private,Highly Urban/ Urban,0
713884148,Lacombe,M,weberguy@live.com,1956,80k-100k€,true,0,70 Rue du Général de Gaulle 56400 Sainte-Anne-d'Auray,47.70109,'-2.955553,2022-01-13 00:17:29,complet,dev_integral,300-400€,z_SUV,1,no,Commercial,Highly Urban/ Urban,1
962250631,Lacombe de la Rodrigues,M,cgomes@sfr.fr,1957,60k-80k€,false,0,3 Place de l'Hôtel de Ville 43220 Dunières,45.217471,4.342119,2022-05-04 07:09:25,complet,dev_integral,300-400€,z_SUV,13,yes,Commercial,Highly Urban/ Urban,0
460636426,Lacroix,F,adele43@bouygtel.fr,1975,20k-40k€,false,0,11 Rue Louise Michel 18100 Vierzon,47.235513,2.070721,2022-01-03 09:08:34,complet,dev_express,200-300€,z_SUV,1,no,Commercial,Highly Urban/ Urban,3
632654621,Lacroix,F,renejoubert@tiscali.fr,1995,60k-80k€,false,0,15 Avenue du Maréchal Foch 1700 Saint-Maurice-de-Beynost,45.827675,4.980411,2022-01-26 06:42:00,complet,dev_integral,300-400€,Sports Car,10,yes,Private,Highly Urban/ Urban,1
538955593,Lacroix,M,yreynaud@yahoo.fr,1952,,false,0,12 Avenue de Campas Soulan 40390 Saint-Martin-de-Seignanx,43.539003,'-1.38735,2022-01-18 08:22:19,complet,dev_integral,300-400€,Minivan,7,no,Private,Highly Urban/ Urban,2
947631958,Lagarde,F,christianejoseph@live.com,1954,> 120k€,false,0,1 Rue Pierre Ambrogiani 84000 Avignon,43.943917,4.851282,2022-01-26 19:37:12,complet,dev_express,200-300€,Sports Car,12,no,Private,Highly Urban/ Urban,0
470060990,Lagarde,M,diane14@dbmail.com,2006,< 20k€,false,0,75 Rue du Théâtre 75015 Paris,48.847688,2.291508,2022-03-07 01:04:39,complet,dev_express,200-300€,Minivan,1,yes,Commercial,z_Highly Rural/ Rural,7
743964218,Lagarde,M,nribeiro@dbmail.com,1959,< 20k€,true,0,33 Impasse des Vignes 55310 Tronville-en-Barrois,48.724113,5.290656,2022-03-03 09:25:00,complet,dev_integral,200-300€,z_SUV,6,no,Private,Highly Urban/ Urban,1
260647630,Lagarde,M,pelletierclaudine@sfr.fr,1974,< 20k€,false,0,27 Rue d'Herveloy 80140 Martainneville,49.996831,1.711027,2022-01-29 14:32:50,complet,dev_express,200-300€,z_SUV,13,no,Private,z_Highly Rural/ Rural,0
861285967,Lagarde du Grondin,M,jhamel@yahoo.fr,1971,> 120k€,false,0,30BIS Avenue Edouard Herriot 19100 Brive-la-Gaillarde,45.153634,1.532821,2022-01-07 13:02:23,complet,dev_integral,300-400€,Minivan,11,no,Private,Highly Urban/ Urban,6
606191446,Laine,M,agathefabre@bouygtel.fr,1962,100k-120k€,false,0,1 Rue Bel Air 48200 Saint-Chély-d'Apcher,44.809545,3.27609,2022-04-20 07:29:52,complet,dev_premium,300-400€,Minivan,1,yes,Private,Highly Urban/ Urban,1
791767428,Laine,M,valentinguy@sfr.fr,1943,< 20k€,false,0,570 Chemin de Saint-Nicolas 82100 Castelsarrasin,44.062524,1.084803,2022-03-29 10:10:36,complet,dev_integral,200-300€,Minivan,14,no,Private,Highly Urban/ Urban,1
729199936,Laine du Peron,M,susanne93@orange.fr,1962,< 20k€,false,0,4 Rue de la Gravière 64800 Baudreix,43.202487,'-0.257681,2022-02-11 09:08:38,complet,dev_premium,400-500€,Minivan,8,yes,Commercial,Highly Urban/ Urban,2
533341484,Lambert,M,opetitjean@wanadoo.fr,1959,20k-40k€,true,0,15BIS Rue des Moissons 51100 Reims,49.256871,4.042699,2022-04-17 18:55:21,complet,dev_integral,300-400€,Pickup,3,no,Commercial,z_Highly Rural/ Rural,0
374284502,Lambert,M,ramosfranck@dbmail.com,1964,< 20k€,false,0,60 Rue Condorcet 62200 Boulogne-sur-Mer,50.73844,1.612194,2022-03-07 01:05:15,complet,dev_express,200-300€,z_SUV,9,no,Private,z_Highly Rural/ Rural,0
699407099,Lambert de la Delaunay,M,raynaudcorinne@ifrance.com,1985,20k-40k€,false,0,16 Avenue Gambetta 61160 Fel,48.80213,0.104373,2022-01-17 09:47:19,complet,dev_integral,300-400€,Pickup,6,no,Private,Highly Urban/ Urban,2
797320781,Lamy,F,alexandremace@wanadoo.fr,1950,60k-80k€,false,0,11 Rue des Écoles 47110 Sainte-Livrade-sur-Lot,44.399008,0.591894,2022-01-11 18:54:43,complet,dev_integral,300-400€,Sports Car,6,no,Private,Highly Urban/ Urban,0
297184888,Lamy,M,fgoncalves@yahoo.fr,2013,> 120k€,false,0,27 Rue Faidherbe 46400 Saint-Céré,44.859006,1.890252,2022-01-22 01:15:05,complet,dev_express,200-300€,Pickup,20,yes,Commercial,Highly Urban/ Urban,4
441643202,Lamy,M,patricia26@live.com,1939,> 120k€,true,0,7 Rue de Feucherolles 28210 Néron,48.601189,1.513484,2022-03-05 04:31:04,complet,dev_integral,200-300€,z_SUV,15,no,Private,Highly Urban/ Urban,0
959710460,Lamy Le Thierry,M,luce40@laposte.net,1950,20k-40k€,false,0,17 Boulevard de la Libération 9100 Pamiers,43.11496,1.606271,2022-04-19 01:39:33,complet,dev_express,200-300€,z_SUV,3,no,Private,Highly Urban/ Urban,4
357800314,Lamy-Foucher,M,lesagebrigitte@bouygtel.fr,1966,60k-80k€,true,1,35 Rue des Platanes 61250 Damigny,48.442319,0.064161,2022-02-04 19:11:57,complet,dev_integral,300-400€,Van,10,no,Private,Highly Urban/ Urban,3
660380025,Langlois,F,daniel87@free.fr,1961,> 120k€,false,0,300 Route de Saint-Félix 30140 Anduze,44.051339,3.982308,2022-02-19 18:27:38,complet,dev_express,200-300€,z_SUV,9,no,Private,Highly Urban/ Urban,0
320166141,Langlois,F,fboutin@voila.fr,1978,20k-40k€,false,0,30 Rue Sadi Carnot 87700 Aixe-sur-Vienne,45.795974,1.137189,2022-04-13 14:44:19,complet,dev_integral,300-400€,Minivan,11,yes,Private,Highly Urban/ Urban,4
46606719,Langlois,M,cmarin@sfr.fr,2017,< 20k€,false,0,245 Chemin des Piboules 13080 Aix-en-Provence,43.513871,5.425806,2022-05-02 08:44:46,complet,dev_integral,300-400€,Van,6,no,Commercial,z_Highly Rural/ Rural,5
705448628,Laporte,F,hguichard@noos.fr,1951,80k-100k€,false,0,7BIS Rue d'Alsace Lorraine 58000 Nevers,46.993114,3.146184,2022-01-15 18:39:57,complet,dev_integral,200-300€,Van,13,yes,Commercial,Highly Urban/ Urban,1
527087402,Laroche,F,blecomte@bouygtel.fr,1961,40k-60k€,false,0,79 Rue Anatole France 52100 Saint-Dizier,48.643481,4.962871,2022-04-03 06:07:12,complet,dev_integral,300-400€,z_SUV,1,no,Private,Highly Urban/ Urban,0
937660052,Laroche,M,kadam@yahoo.fr,1970,60k-80k€,false,0,12 Chemin du Castelet 31120 Portet-sur-Garonne,43.514084,1.384091,2022-01-20 00:10:54,complet,dev_integral,200-300€,z_SUV,9,no,Commercial,Highly Urban/ Urban,0
104317389,Laroche,M,monique38@noos.fr,1989,> 120k€,false,0,1 Impasse des Ouches 79270 Saint-Symphorien,46.2616,'-0.496105,2022-05-11 08:01:49,complet,dev_express,200-300€,Minivan,10,no,Private,z_Highly Rural/ Rural,1
234402670,Laroche,M,renee75@orange.fr,1956,100k-120k€,false,0,15 Rue Jacques Germain 21420 Savigny-lès-Beaune,47.044245,4.844929,2022-03-13 23:40:09,complet,dev_express,200-300€,z_SUV,17,no,Private,Highly Urban/ Urban,0
993108634,Launay,F,mathieueleonore@laposte.net,1985,< 20k€,true,0,16 Rue Clément Janin 21120 Til-Châtel,47.5185,5.184422,2022-03-24 15:19:18,complet,dev_integral,300-400€,z_SUV,1,no,Private,Highly Urban/ Urban,7
79969831,Launay,M,lambertcapucine@laposte.net,1932,80k-100k€,false,0,58 Rue Boulay 88190 Golbey,48.190295,6.442766,2022-03-11 17:06:32,complet,dev_integral,300-400€,Pickup,17,no,Private,Highly Urban/ Urban,2
343314151,Launay Le Diaz,M,julie55@club-internet.fr,1952,40k-60k€,true,1,5 Chemin de l'Abricot 18100 Vierzon,47.220382,2.053079,2022-01-10 03:39:01,complet,dev_integral,300-400€,Minivan,8,yes,Private,Highly Urban/ Urban,1
716232766,Launay-Morvan,F,descampsgabrielle@hotmail.fr,1937,< 20k€,true,0,94 Allée aux Herbes 83370 Fréjus,43.442719,6.76945,2022-04-30 23:20:28,complet,dev_express,200-300€,z_SUV,8,no,Private,Highly Urban/ Urban,5
184765901,Laurent,F,gerard49@wanadoo.fr,2007,60k-80k€,false,0,7 Avenue Clemenceau 57100 Thionville,49.359906,6.169291,2022-03-04 16:27:18,complet,dev_express,200-300€,Sports Car,10,no,Private,Highly Urban/ Urban,0
119301768,Laurent,M,augertherese@gmail.com,2008,40k-60k€,false,0,11 Rue de l'Église 42680 Saint-Marcellin-en-Forez,45.497872,4.167539,2022-03-14 03:24:07,complet,dev_express,200-300€,Sports Car,8,yes,Private,Highly Urban/ Urban,9
617024306,Le Alves,F,marionvalerie@laposte.net,1987,,true,0,231 Rue des Garennes 59240 Dunkerque,51.049851,2.429084,2022-01-02 23:38:39,complet,dev_integral,300-400€,Panel Truck,1,yes,Commercial,Highly Urban/ Urban,0
471957412,Le Baron,M,bertrandcolin@tiscali.fr,1991,40k-60k€,false,0,252 Avenue de Châtillon 73000 Chambéry,45.584043,5.875554,2022-02-24 13:26:06,complet,dev_express,200-300€,Sports Car,21,no,Private,Highly Urban/ Urban,0
249934599,Le Bonnin,F,fischerpierre@wanadoo.fr,1960,40k-60k€,false,0,1 Rue du Lavoir 58490 Saint-Parize-le-Châtel,46.854995,3.183181,2022-05-02 16:43:37,complet,dev_integral,200-300€,z_SUV,,yes,Private,Highly Urban/ Urban,1
